image_path,question,GT,Pred,sub_tag,sub_sub_tag
165_24400_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_duct,Box_Cue,Target
165_24400_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
165_24400_bbox_rt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,calot_triangle,cystic_artery,Box_Cue,anatomy_hop
166_12950_bbox_assi.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
166_12950_bbox_assi.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
166_12950_bbox_assi.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
166_12950_bbox_assi.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
166_12950_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
166_12950_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
166_12950_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
166_12950_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
166_12950_bbox_rt.jpg,Which tool is in the red box?,hook,hook,Box_Cue,Instrument
166_12950_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,dissect,Box_Cue,Action
166_12950_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,cystic_artery,Box_Cue,Target
166_13700_bbox_assi.jpg,Which tool is in the red box?,grasper,"grasper, retract, gallbladder",Box_Cue,Instrument
166_13700_bbox_assi.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
166_13700_bbox_assi.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
166_13700_bbox_assi.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
166_13700_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
166_13700_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
166_13700_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
166_13700_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
166_13700_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
166_13700_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
166_13700_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_duct,Box_Cue,Target
166_13700_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,cystic_artery,gallbladder,Box_Cue,anatomy_hop
166_13700_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
166_14450_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
166_14450_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
166_14450_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
166_14450_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
166_14450_bbox_rt.jpg,Which tool is in the red box?,clipper,clipper,Box_Cue,Instrument
166_14450_bbox_rt.jpg,What action is the tool in the red box performing?,clip,clip,Box_Cue,Action
166_14450_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_artery,Box_Cue,Target
166_14450_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,cystic_artery,cystic_plate,Box_Cue,anatomy_hop
166_14450_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,cystic_plate,Box_Cue,anatomy_hop
166_14450_bbox_assi.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
166_14450_bbox_assi.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
166_14450_bbox_assi.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
166_14450_bbox_assi.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
167_14950_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
167_14950_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
167_14950_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
167_14950_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
167_15700_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
167_15700_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
167_15700_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
167_15700_bbox_rt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,calot_triangle,cystic_artery,Box_Cue,anatomy_hop
167_15700_bbox_lt.jpg,Which tool is in the red box?,grasper,"grasper, retract, gallbladder",Box_Cue,Instrument
167_15700_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
167_15700_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
167_16450_bbox_rt.jpg,Which tool is in the red box?,bipolar,bipolar,Box_Cue,Instrument
167_16450_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,coagulate,Box_Cue,Action
167_16450_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
167_16450_bbox_lt.jpg,Which tool is in the red box?,grasper,bipolar,Box_Cue,Instrument
167_16450_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
167_16450_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
167_17200_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
167_17200_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
167_17200_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
167_17200_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
167_17200_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
167_17950_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
167_17950_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
167_17950_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
167_17950_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
167_17950_bbox_rt.jpg,Which tool is in the red box?,scissors,clipper,Box_Cue,Instrument
167_17950_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,clip,Box_Cue,Action
167_17950_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_duct,Box_Cue,Target
167_17950_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,cystic_duct,cystic_artery,Box_Cue,anatomy_hop
167_17950_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,cystic_artery,Box_Cue,anatomy_hop
167_20200_bbox_rt.jpg,Which tool is in the red box?,clipper,clipper,Box_Cue,Instrument
167_20200_bbox_rt.jpg,What action is the tool in the red box performing?,clip,clip,Box_Cue,Action
167_20200_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
167_20200_bbox_rt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_duct,cystic_artery,Box_Cue,anatomy_hop
167_20200_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
167_20200_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
167_20200_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
167_20200_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
167_20200_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
168_21925_bbox_lt.jpg,Which tool is in the red box?,grasper,hook,Box_Cue,Instrument
168_21925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,dissect,Box_Cue,Action
168_21925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
168_22675_bbox_assi.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
168_22675_bbox_assi.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
168_22675_bbox_assi.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
168_23425_bbox_lt.jpg,Which tool is in the red box?,grasper,hook,Box_Cue,Instrument
168_23425_bbox_lt.jpg,What action is the tool in the red box performing?,retract,dissect,Box_Cue,Action
168_23425_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
168_24175_bbox_lt.jpg,Which tool is in the red box?,grasper,hook,Box_Cue,Instrument
168_24175_bbox_lt.jpg,What action is the tool in the red box performing?,retract,dissect,Box_Cue,Action
168_24175_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
168_24175_bbox_rt.jpg,Which tool is in the red box?,hook,hook,Box_Cue,Instrument
168_24175_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,dissect,Box_Cue,Action
168_24175_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
168_24175_bbox_rt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,calot_triangle,cystic_duct,Box_Cue,anatomy_hop
168_24175_bbox_rt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
168_24925_bbox_lt.jpg,Which tool is in the red box?,grasper,"grasper, retract, gallbladder",Box_Cue,Instrument
168_24925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
168_24925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
168_24925_bbox_rt.jpg,Which tool is in the red box?,hook,hook,Box_Cue,Instrument
168_24925_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,dissect,Box_Cue,Action
168_24925_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_duct,Box_Cue,Target
168_24925_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,cystic_plate,cystic_artery,Box_Cue,anatomy_hop
168_24925_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_duct,gallbladder,Box_Cue,anatomy_hop
168_26425_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
168_26425_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
168_26425_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
168_26425_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_plate,cystic_duct,Box_Cue,anatomy_hop
168_26425_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
168_26425_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
168_26425_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_duct,Box_Cue,Target
168_26425_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_artery,gallbladder,Box_Cue,anatomy_hop
168_26425_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_plate,gallbladder,Box_Cue,anatomy_hop
168_27175_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
168_27175_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
168_27175_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
168_27925_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
168_27925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
168_27925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_duct,Box_Cue,Target
168_27925_bbox_rt.jpg,Which tool is in the red box?,clipper,clipper,Box_Cue,Instrument
168_27925_bbox_rt.jpg,What action is the tool in the red box performing?,clip,clip,Box_Cue,Action
168_27925_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
168_27925_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,cystic_plate,cystic_plate,Box_Cue,anatomy_hop
168_27925_bbox_rt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_10175_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_10175_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_10175_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
169_10175_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
169_10175_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_10175_bbox_rt.jpg,Which tool is in the red box?,hook,clipper,Box_Cue,Instrument
169_10175_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,clip,Box_Cue,Action
169_10175_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,cystic_artery,Box_Cue,Target
169_10925_bbox_lt.jpg,Which tool is in the red box?,grasper,"grasper, retract, gallbladder",Box_Cue,Instrument
169_10925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_10925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_10925_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
169_10925_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_10925_bbox_rt.jpg,Which tool is in the red box?,irrigator,clipper,Box_Cue,Instrument
169_10925_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,clip,Box_Cue,Action
169_10925_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
169_10925_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_duct,gallbladder,Box_Cue,anatomy_hop
169_10925_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
169_11675_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
169_11675_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
169_11675_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_11675_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_11675_bbox_rt.jpg,Which tool is in the red box?,clipper,clipper,Box_Cue,Instrument
169_11675_bbox_rt.jpg,What action is the tool in the red box performing?,clip,clip,Box_Cue,Action
169_11675_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_artery,cystic_artery,Box_Cue,Target
169_11675_bbox_rt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_4175_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_4175_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_4175_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_4175_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
169_4175_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_4175_bbox_rt.jpg,Which tool is in the red box?,hook,clipper,Box_Cue,Instrument
169_4175_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,clip,Box_Cue,Action
169_4175_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,cystic_artery,Box_Cue,Target
169_4925_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_4925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_4925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_4925_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_artery,cystic_duct,Box_Cue,anatomy_hop
169_4925_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_4925_bbox_rt.jpg,Which tool is in the red box?,hook,clipper,Box_Cue,Instrument
169_4925_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,clip,Box_Cue,Action
169_4925_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_duct,Box_Cue,Target
169_4925_bbox_rt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_artery,cystic_plate,Box_Cue,anatomy_hop
169_4925_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,cystic_plate,Box_Cue,anatomy_hop
169_5675_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_5675_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_5675_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
169_5675_bbox_lt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_plate,gallbladder,Box_Cue,anatomy_hop
169_5675_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_duct,cystic_plate,Box_Cue,anatomy_hop
169_5675_bbox_rt.jpg,Which tool is in the red box?,hook,hook,Box_Cue,Instrument
169_5675_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
169_5675_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_duct,cystic_duct,Box_Cue,Target
169_5675_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,cystic_plate,gallbladder,Box_Cue,anatomy_hop
169_5675_bbox_rt.jpg,Which anatomical structure lies immediately left of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
169_6425_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_6425_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_6425_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_6425_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_artery,cystic_artery,Box_Cue,anatomy_hop
169_6425_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_7175_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_7175_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_7175_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_7175_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_artery,cystic_plate,Box_Cue,anatomy_hop
169_7175_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_7925_bbox_lt.jpg,Which tool is in the red box?,grasper,grasper,Box_Cue,Instrument
169_7925_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
169_7925_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,gallbladder,Box_Cue,Target
169_7925_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
169_7925_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_plate,cystic_duct,Box_Cue,anatomy_hop
169_8675_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
169_8675_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
169_8675_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,cystic_duct,Box_Cue,Target
169_9425_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
169_9425_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
169_9425_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,gallbladder,Box_Cue,Target
170_52550_bbox_lt.jpg,Which tool is in the red box?,grasper,hook,Box_Cue,Instrument
170_52550_bbox_lt.jpg,What action is the tool in the red box performing?,retract,retract,Box_Cue,Action
170_52550_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_duct,Box_Cue,Target
170_52550_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_plate,cystic_duct,Box_Cue,anatomy_hop
170_52550_bbox_lt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
170_52550_bbox_rt.jpg,Which tool is in the red box?,hook,grasper,Box_Cue,Instrument
170_52550_bbox_rt.jpg,What action is the tool in the red box performing?,dissect,retract,Box_Cue,Action
170_52550_bbox_rt.jpg,Which anatomical structure is the tool in the red box interacting with?,cystic_plate,cystic_duct,Box_Cue,Target
170_52550_bbox_rt.jpg,Which anatomical structure lies immediately right of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
170_52550_bbox_rt.jpg,Which anatomical structure lies immediately above of the structure that the tool in the red box is acting on?,gallbladder,gallbladder,Box_Cue,anatomy_hop
170_53300_bbox_lt.jpg,Which tool is in the red box?,grasper,clipper,Box_Cue,Instrument
170_53300_bbox_lt.jpg,What action is the tool in the red box performing?,retract,clip,Box_Cue,Action
170_53300_bbox_lt.jpg,Which anatomical structure is the tool in the red box interacting with?,gallbladder,cystic_artery,Box_Cue,Target
170_53300_bbox_lt.jpg,Which anatomical structure lies immediately below of the structure that the tool in the red box is acting on?,cystic_duct,cystic_duct,Box_Cue,anatomy_hop
