image_path,question,GT,Pred,sub_tag,sub_sub_tag
166_12950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
166_13700.jpg,How many tools are visible in this scene?,three,two,No_Cue,Instrument_Count
166_13700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
166_13700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
166_13700.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
166_13700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
166_14450.jpg,How many tools are visible in this scene?,three,two,No_Cue,Instrument_Count
166_14450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
166_14450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
166_14450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
166_14450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
167_14950.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_14950.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
167_14950.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_14950.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
167_14950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
167_15700.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_15700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
167_15700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_15700.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
167_15700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
167_16450.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_16450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
167_16450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_16450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
167_16450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
167_17200.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_17200.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
167_17200.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
167_17200.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
167_17200.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
167_17950.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_17950.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
167_17950.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
167_17950.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
167_17950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
167_18700.jpg,How many tools are visible in this scene?,zero,one,No_Cue,Instrument_Count
167_18700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
167_18700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_18700.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
167_18700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
167_19450.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
167_19450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
167_19450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_19450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
167_19450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
167_20200.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
167_20200.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
167_20200.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
167_20200.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
167_20200.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
168_21925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_21925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
168_21925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
168_21925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
168_21925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
168_22675.jpg,How many tools are visible in this scene?,one,two,No_Cue,Instrument_Count
168_22675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
168_22675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
168_22675.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
168_22675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
168_23425.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_23425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
168_23425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
168_23425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
168_23425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
168_24175.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_24175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
168_24175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
168_24175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
168_24175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
168_24925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_24925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
168_24925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
168_24925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
168_24925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
168_25675.jpg,How many tools are visible in this scene?,zero,one,No_Cue,Instrument_Count
168_25675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
168_25675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
168_25675.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
168_25675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
168_26425.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_26425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
168_26425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
168_26425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
168_26425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
168_27175.jpg,How many tools are visible in this scene?,one,two,No_Cue,Instrument_Count
168_27175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
168_27175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
168_27175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
168_27175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
168_27925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
168_27925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
168_27925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,Yes,No_Cue,CVS
168_27925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
168_27925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,Yes,No_Cue,CVS
169_10175.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_10175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
169_10175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
169_10175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
169_10175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_10925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_10925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
169_10925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
169_10925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_10925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
169_11675.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_11675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
169_11675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,Yes,No_Cue,CVS
169_11675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_11675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,Yes,No_Cue,CVS
169_4175.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_4175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,Yes,No_Cue,CVS
169_4175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_4175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_4175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_4925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_4925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
169_4925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_4925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_4925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_5675.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_5675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
169_5675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_5675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_5675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_6425.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
169_6425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,No_Cue,CVS
169_6425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,No_Cue,CVS
169_6425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
169_6425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,No_Cue,CVS
169_7175.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_7175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
169_7175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_7175.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
169_7175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_7925.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
169_7925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
169_7925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_7925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
169_7925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_8675.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
169_8675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
169_8675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_8675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_8675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
169_9425.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
169_9425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
169_9425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
169_9425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
169_9425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_52550.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_52550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_52550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_52550.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
170_52550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_53300.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
170_53300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_53300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,Yes,No_Cue,CVS
170_53300.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,Yes,No_Cue,CVS
170_53300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_54050.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_54050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_54050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_54050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_54050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_54800.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_54800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_54800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_54800.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_54800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_55550.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_55550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
170_55550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_55550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_55550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_56300.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_56300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_56300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_56300.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,Yes,No_Cue,CVS
170_56300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_57050.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
170_57050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
170_57050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,Yes,No_Cue,CVS
170_57050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,Yes,No_Cue,CVS
170_57050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,Yes,No_Cue,CVS
170_57800.jpg,How many tools are visible in this scene?,two,two,No_Cue,Instrument_Count
170_57800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_57800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_57800.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,No_Cue,CVS
170_57800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_58550.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_58550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
170_58550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_58550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,Yes,No_Cue,CVS
170_58550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_59300.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
170_59300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_59300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_59300.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,Yes,No_Cue,CVS
170_59300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_60050.jpg,How many tools are visible in this scene?,one,one,No_Cue,Instrument_Count
170_60050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,Yes,No_Cue,CVS
170_60050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_60050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_60050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_60800.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_60800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_60800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_60800.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_60800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_61550.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_61550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_61550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_61550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_61550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_62300.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_62300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_62300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_62300.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_62300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_63050.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_63050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_63050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_63050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_63050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_63800.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_63800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_63800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_63800.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_63800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_64550.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_64550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_64550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_64550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_64550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_65300.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_65300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_65300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_65300.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_65300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_66050.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_66050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_66050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_66050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_66050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_66800.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_66800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_66800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_66800.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
170_66800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,No_Cue,CVS
170_67550.jpg,How many tools are visible in this scene?,zero,zero,No_Cue,Instrument_Count
170_67550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,No_Cue,CVS
170_67550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,No_Cue,CVS
170_67550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,No_Cue,CVS
