image_path,question,GT,Pred,true,pred,sub_tag,sub_sub_tag,main_tag
166_12950.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_12950.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_12950.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_12950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_13700.jpg,How many tools are visible in this scene?,three,two,5,4,No_Cue,Instrument_Count,Visual_QA
166_13700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
166_13700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_13700.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_13700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
166_14450.jpg,How many tools are visible in this scene?,three,two,5,4,No_Cue,Instrument_Count,Visual_QA
166_14450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
166_14450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
166_14450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
166_14450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_14950.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_14950.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_14950.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_14950.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_14950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_15700.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_15700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_15700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_15700.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_15700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_16450.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_16450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_16450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_16450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_16450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_17200.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_17200.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17200.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17200.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17200.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17950.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_17950.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17950.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17950.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_17950.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_18700.jpg,How many tools are visible in this scene?,zero,one,2,3,No_Cue,Instrument_Count,Visual_QA
167_18700.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_18700.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_18700.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_18700.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_19450.jpg,How many tools are visible in this scene?,zero,one,2,3,No_Cue,Instrument_Count,Visual_QA
167_19450.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_19450.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_19450.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
167_19450.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_20200.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
167_20200.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_20200.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_20200.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
167_20200.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_21925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_21925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_21925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_21925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_21925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_22675.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
168_22675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_22675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_22675.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_22675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_23425.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_23425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_23425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_23425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_23425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_24175.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_24175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_24925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_24925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_25675.jpg,How many tools are visible in this scene?,zero,one,2,3,No_Cue,Instrument_Count,Visual_QA
168_25675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_25675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_25675.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_25675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
168_26425.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_26425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_26425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_26425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_26425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27175.jpg,How many tools are visible in this scene?,one,two,3,4,No_Cue,Instrument_Count,Visual_QA
168_27175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
168_27925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
168_27925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10175.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_10175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_10175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_10925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_10925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_10925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_11675.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_11675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_11675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_11675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_11675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_4175.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_4175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_4175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_4175.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_4175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_4925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_4925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_4925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_4925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_4925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_5675.jpg,How many tools are visible in this scene?,two,one,4,3,No_Cue,Instrument_Count,Visual_QA
169_5675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_5675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_5675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_5675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_6425.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
169_6425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_6425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_6425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_6425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_7175.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_7175.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7175.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7175.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7175.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7925.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
169_7925.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7925.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_7925.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_7925.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_8675.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
169_8675.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_8675.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_8675.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_8675.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_9425.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
169_9425.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_9425.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
169_9425.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
169_9425.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_52550.jpg,How many tools are visible in this scene?,two,one,4,3,No_Cue,Instrument_Count,Visual_QA
170_52550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_52550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_52550.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
170_52550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_53300.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
170_53300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_53300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_53300.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_53300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54050.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
170_54050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54800.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
170_54800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54800.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_54800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_55550.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
170_55550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_55550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_55550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_55550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_56300.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
170_56300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_56300.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_56300.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
170_56300.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57050.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
170_57050.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57050.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57050.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57050.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57800.jpg,How many tools are visible in this scene?,two,two,4,4,No_Cue,Instrument_Count,Visual_QA
170_57800.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57800.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_57800.jpg,Is the lower third of the gallbladder detached from the liver bed?,Yes,No,0,1,No_Cue,CVS,Reasoning_QA
170_57800.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_58550.jpg,How many tools are visible in this scene?,zero,one,2,3,No_Cue,Instrument_Count,Visual_QA
170_58550.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_58550.jpg,Is the hepatocystic triangle cleared and adequately exposed for visibility?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_58550.jpg,Is the lower third of the gallbladder detached from the liver bed?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_58550.jpg,Is the Critical View of Safety (CVS) achieved in this scene?,No,No,1,1,No_Cue,CVS,Reasoning_QA
170_59300.jpg,How many tools are visible in this scene?,one,one,3,3,No_Cue,Instrument_Count,Visual_QA
170_59300.jpg,Are both the cystic duct and cystic artery identifiable as they connect to the gallbladder?,No,No,1,1,No_Cue,CVS,Reasoning_QA
